week,seller_id,product_id,qty,unit_storage_cost
2023-08-21,0,1_19,64,10.0
2023-08-21,1,1_19,61,7.0
2023-08-21,2,1_19,58,14.0
2023-08-21,3,1_19,61,9.0
2023-08-21,4,1_19,65,14.0
2023-08-21,0,1_20,67,11.0
2023-08-21,1,1_20,60,14.0
2023-08-21,2,1_20,62,7.0
2023-08-21,3,1_20,62,12.0
2023-08-21,4,1_20,62,12.0
2023-08-21,1,2_1,39,9.0
2023-08-21,2,2_1,40,10.0
2023-08-21,3,2_1,38,13.0
2023-08-21,4,2_1,38,14.0
2023-08-21,1,2_2,38,8.0
2023-08-21,2,2_2,35,10.0
2023-08-21,3,2_2,35,14.0
2023-08-21,4,2_2,36,9.0
2023-08-21,1,2_3,36,9.0
2023-08-21,2,2_3,39,9.0
2023-08-21,3,2_3,38,12.0
2023-08-21,4,2_3,39,10.0
2023-08-21,1,2_4,37,11.0
2023-08-21,2,2_4,41,9.0
2023-08-21,3,2_4,38,10.0
2023-08-21,4,2_4,36,7.0
2023-08-21,1,2_5,44,8.0
2023-08-21,2,2_5,39,14.0
2023-08-21,3,2_5,39,12.0
2023-08-21,4,2_5,42,13.0
2023-08-21,1,2_6,44,9.0
2023-08-21,2,2_6,47,14.0
2023-08-21,3,2_6,37,12.0
2023-08-21,4,2_6,44,9.0
2023-08-21,1,2_7,36,8.0
2023-08-21,2,2_7,43,10.0
2023-08-21,3,2_7,36,9.0
2023-08-21,4,2_7,40,12.0
2023-08-21,1,2_8,35,10.0
2023-08-21,2,2_8,38,7.0
2023-08-21,3,2_8,38,14.0
2023-08-21,4,2_8,39,9.0
2023-08-21,1,2_9,47,11.0
2023-08-21,2,2_9,41,7.0
2023-08-21,3,2_9,42,8.0
2023-08-21,4,2_9,46,8.0
2023-08-21,1,2_10,39,8.0
2023-08-21,2,2_10,34,9.0
2023-08-21,3,2_10,40,13.0
2023-08-21,4,2_10,42,8.0
2023-08-21,1,2_11,43,11.0
2023-08-21,2,2_11,37,9.0
2023-08-21,3,2_11,35,10.0
2023-08-21,4,2_11,41,14.0
2023-08-21,1,2_12,40,13.0
2023-08-21,2,2_12,36,11.0
2023-08-21,3,2_12,36,13.0
2023-08-21,4,2_12,40,8.0
2023-08-21,1,2_13,37,13.0
2023-08-21,2,2_13,42,10.0
2023-08-21,3,2_13,39,14.0
2023-08-21,4,2_13,41,12.0
2023-08-21,1,2_14,38,8.0
2023-08-21,2,2_14,31,10.0
2023-08-21,3,2_14,36,14.0
2023-08-21,4,2_14,32,11.0
2023-08-21,1,2_15,50,13.0
2023-08-21,2,2_15,42,8.0
2023-08-21,3,2_15,45,8.0
2023-08-21,4,2_15,49,11.0
2023-08-21,1,2_16,45,11.0
2023-08-21,2,2_16,45,11.0
2023-08-21,3,2_16,37,7.0
2023-08-21,4,2_16,39,8.0
2023-08-21,1,2_17,36,10.0
2023-08-21,2,2_17,39,13.0
2023-08-21,3,2_17,42,10.0
2023-08-21,4,2_17,38,7.0
2023-08-21,1,2_18,42,13.0
2023-08-21,2,2_18,44,10.0
2023-08-21,3,2_18,41,11.0
2023-08-21,4,2_18,47,12.0
2023-08-21,1,2_19,40,8.0
2023-08-21,2,2_19,36,9.0
2023-08-21,3,2_19,39,12.0
2023-08-21,4,2_19,30,13.0
2023-08-21,1,2_20,36,9.0
2023-08-21,2,2_20,36,9.0
2023-08-21,3,2_20,34,9.0
2023-08-21,4,2_20,34,9.0
2023-08-21,0,3_1,65,14.0
2023-08-21,1,3_1,57,9.0
2023-08-21,2,3_1,57,14.0
2023-08-21,3,3_1,63,11.0
2023-08-21,4,3_1,64,10.0
2023-08-21,0,3_2,56,9.0
2023-08-21,1,3_2,58,11.0
2023-08-21,2,3_2,59,13.0
2023-08-21,3,3_2,61,9.0
2023-08-21,4,3_2,58,8.0
2023-08-21,0,3_3,54,8.0
2023-08-21,1,3_3,56,14.0
2023-08-21,2,3_3,61,11.0
2023-08-21,3,3_3,55,13.0
2023-08-21,4,3_3,56,11.0
2023-08-21,0,3_4,63,10.0
2023-08-21,1,3_4,59,11.0
2023-08-21,2,3_4,63,10.0
2023-08-21,3,3_4,68,11.0
2023-08-21,4,3_4,69,13.0
2023-08-21,0,3_5,57,13.0
2023-08-21,1,3_5,60,11.0
2023-08-21,2,3_5,53,13.0
2023-08-21,3,3_5,59,10.0
2023-08-21,4,3_5,59,11.0
2023-08-21,0,3_6,65,8.0
2023-08-21,1,3_6,58,13.0
2023-08-21,2,3_6,66,10.0
2023-08-21,3,3_6,64,10.0
2023-08-21,4,3_6,66,7.0
2023-08-21,0,3_7,64,10.0
2023-08-21,1,3_7,65,8.0
2023-08-21,2,3_7,64,13.0
2023-08-21,3,3_7,65,9.0
2023-08-21,4,3_7,61,14.0
2023-08-21,0,3_8,63,8.0
2023-08-21,1,3_8,56,8.0
2023-08-21,2,3_8,54,12.0
2023-08-21,3,3_8,57,10.0
2023-08-21,4,3_8,64,10.0
2023-08-21,0,3_9,57,10.0
2023-08-21,1,3_9,53,11.0
2023-08-21,2,3_9,61,8.0
2023-08-21,3,3_9,59,13.0
2023-08-21,4,3_9,63,8.0
2023-08-21,0,3_10,62,8.0
2023-08-21,1,3_10,62,11.0
2023-08-21,2,3_10,64,10.0
2023-08-21,3,3_10,68,8.0
2023-08-21,4,3_10,67,11.0
2023-08-21,0,3_11,56,11.0
2023-08-21,1,3_11,58,12.0
2023-08-21,2,3_11,58,13.0
2023-08-21,3,3_11,53,8.0
2023-08-21,4,3_11,57,14.0
2023-08-21,0,3_12,55,14.0
2023-08-21,1,3_12,59,12.0
2023-08-21,2,3_12,57,9.0
2023-08-21,3,3_12,52,12.0
2023-08-21,4,3_12,57,14.0
2023-08-21,0,3_13,66,11.0
2023-08-21,1,3_13,70,10.0
2023-08-21,2,3_13,64,13.0
2023-08-21,3,3_13,62,12.0
2023-08-21,4,3_13,68,13.0
2023-08-21,0,3_14,65,7.0
2023-08-21,1,3_14,68,8.0
2023-08-21,2,3_14,68,13.0
2023-08-21,3,3_14,69,11.0
2023-08-21,4,3_14,65,10.0
2023-08-21,0,3_15,69,13.0
2023-08-21,1,3_15,63,7.0
2023-08-21,2,3_15,60,8.0
2023-08-21,3,3_15,60,9.0
2023-08-21,4,3_15,68,12.0
2023-08-21,0,3_16,69,9.0
2023-08-21,1,3_16,60,12.0
2023-08-21,2,3_16,62,8.0
2023-08-21,3,3_16,63,10.0
2023-08-21,4,3_16,65,9.0
2023-08-21,0,3_17,60,14.0
2023-08-21,1,3_17,69,14.0
2023-08-21,2,3_17,59,9.0
2023-08-21,3,3_17,66,10.0
2023-08-21,4,3_17,63,7.0
2023-08-21,0,3_18,64,12.0
2023-08-21,1,3_18,59,10.0
2023-08-21,2,3_18,65,11.0
2023-08-21,3,3_18,62,11.0
2023-08-21,4,3_18,65,11.0
2023-08-21,0,3_19,64,9.0
2023-08-21,1,3_19,65,12.0
2023-08-21,2,3_19,65,9.0
2023-08-21,3,3_19,63,11.0
2023-08-21,4,3_19,63,10.0
2023-08-21,0,3_20,58,9.0
2023-08-21,1,3_20,56,7.0
2023-08-21,2,3_20,51,13.0
2023-08-21,3,3_20,56,9.0
2023-08-21,4,3_20,52,9.0
2023-08-21,1,4_1,34,9.0
2023-08-21,2,4_1,40,14.0
2023-08-21,3,4_1,40,12.0
2023-08-21,4,4_1,38,9.0
2023-08-21,1,4_2,47,9.0
2023-08-21,2,4_2,40,12.0
2023-08-21,3,4_2,43,11.0
2023-08-21,4,4_2,39,9.0
2023-08-21,1,4_3,48,8.0
2023-08-21,2,4_3,41,10.0
2023-08-21,3,4_3,40,12.0
2023-08-21,4,4_3,43,13.0
2023-08-21,1,4_4,39,8.0
2023-08-21,2,4_4,41,10.0
2023-08-21,3,4_4,41,8.0
2023-08-21,4,4_4,38,10.0
2023-08-21,1,4_5,49,10.0
2023-08-21,2,4_5,43,13.0
2023-08-21,3,4_5,44,13.0
2023-08-21,4,4_5,40,13.0
2023-08-21,1,4_6,45,8.0
2023-08-21,2,4_6,44,14.0
2023-08-21,3,4_6,44,9.0
2023-08-21,4,4_6,37,10.0
2023-08-21,1,4_7,37,9.0
2023-08-21,2,4_7,33,10.0
2023-08-21,3,4_7,31,12.0
2023-08-21,4,4_7,33,9.0
2023-08-21,1,4_8,43,11.0
2023-08-21,2,4_8,42,9.0
2023-08-21,3,4_8,34,11.0
2023-08-21,4,4_8,36,10.0
2023-08-21,1,4_9,40,9.0
2023-08-21,2,4_9,41,11.0
2023-08-21,3,4_9,40,10.0
2023-08-21,4,4_9,34,9.0
2023-08-21,1,4_10,34,12.0
2023-08-21,2,4_10,35,10.0
2023-08-21,3,4_10,42,9.0
2023-08-21,4,4_10,39,8.0
2023-08-21,1,4_11,35,8.0
2023-08-21,2,4_11,44,7.0
2023-08-21,3,4_11,44,12.0
2023-08-21,4,4_11,39,13.0
2023-08-21,1,4_12,30,13.0
2023-08-21,2,4_12,36,13.0
2023-08-21,3,4_12,30,9.0
2023-08-21,4,4_12,32,13.0
2023-08-21,1,4_13,40,12.0
2023-08-21,2,4_13,48,9.0
2023-08-21,3,4_13,40,9.0
2023-08-21,4,4_13,42,13.0
2023-08-21,1,4_14,40,11.0
2023-08-21,2,4_14,36,8.0
2023-08-21,3,4_14,41,8.0
2023-08-21,4,4_14,40,8.0
2023-08-21,1,4_15,35,12.0
2023-08-21,2,4_15,35,10.0
2023-08-21,3,4_15,41,8.0
2023-08-21,4,4_15,40,13.0
2023-08-21,1,4_16,33,12.0
2023-08-21,2,4_16,35,8.0
2023-08-21,3,4_16,42,12.0
2023-08-21,4,4_16,38,13.0
2023-08-21,1,4_17,40,8.0
2023-08-21,2,4_17,50,11.0
2023-08-21,3,4_17,49,9.0
2023-08-21,4,4_17,42,13.0
2023-08-21,1,4_18,43,10.0
2023-08-21,2,4_18,42,10.0
2023-08-21,3,4_18,42,13.0
2023-08-21,4,4_18,43,8.0
2023-08-21,1,4_19,44,12.0
2023-08-21,2,4_19,38,14.0
2023-08-21,3,4_19,39,9.0
2023-08-21,4,4_19,38,8.0
2023-08-21,1,4_20,41,9.0
2023-08-21,2,4_20,37,13.0
2023-08-21,3,4_20,40,9.0
2023-08-21,4,4_20,45,8.0
2023-08-21,0,5_1,61,12.0
2023-08-21,1,5_1,56,11.0
2023-08-21,2,5_1,57,13.0
2023-08-21,3,5_1,62,8.0
2023-08-21,4,5_1,65,14.0
2023-08-21,0,5_2,53,13.0
2023-08-21,1,5_2,55,10.0
2023-08-21,2,5_2,59,12.0
2023-08-21,3,5_2,58,11.0
2023-08-21,4,5_2,60,10.0
2023-08-21,0,5_3,56,13.0
2023-08-21,1,5_3,63,14.0
2023-08-21,2,5_3,61,10.0
2023-08-21,3,5_3,59,10.0
2023-08-21,4,5_3,58,12.0
2023-08-21,0,5_4,63,8.0
2023-08-21,1,5_4,61,8.0
2023-08-21,2,5_4,61,8.0
2023-08-21,3,5_4,64,9.0
2023-08-21,4,5_4,67,8.0
2023-08-21,0,5_5,60,12.0
2023-08-21,1,5_5,61,11.0
2023-08-21,2,5_5,58,11.0
2023-08-21,3,5_5,56,12.0
2023-08-21,4,5_5,58,13.0
2023-08-21,0,5_6,61,10.0
2023-08-21,1,5_6,58,9.0
2023-08-21,2,5_6,58,13.0
2023-08-21,3,5_6,56,8.0
2023-08-21,4,5_6,60,13.0
2023-08-21,0,5_7,60,11.0
2023-08-21,1,5_7,53,7.0
2023-08-21,2,5_7,56,8.0
2023-08-21,3,5_7,58,11.0
2023-08-21,4,5_7,59,12.0
2023-08-21,0,5_8,65,12.0
2023-08-21,1,5_8,57,14.0
2023-08-21,2,5_8,65,7.0
2023-08-21,3,5_8,63,14.0
2023-08-21,4,5_8,60,8.0
2023-08-21,0,5_9,57,12.0
2023-08-21,1,5_9,61,10.0
2023-08-21,2,5_9,59,7.0
2023-08-21,3,5_9,56,14.0
2023-08-21,4,5_9,60,8.0
2023-08-21,0,5_10,68,7.0
2023-08-21,1,5_10,68,13.0
2023-08-21,2,5_10,69,12.0
2023-08-21,3,5_10,69,12.0
2023-08-21,4,5_10,64,9.0
2023-08-21,0,5_11,60,9.0
2023-08-21,1,5_11,57,8.0
2023-08-21,2,5_11,56,10.0
2023-08-21,3,5_11,54,12.0
2023-08-21,4,5_11,56,11.0
2023-08-21,0,5_12,64,12.0
2023-08-21,1,5_12,64,14.0
2023-08-21,2,5_12,63,12.0
2023-08-21,3,5_12,67,14.0
2023-08-21,4,5_12,68,11.0
2023-08-21,0,5_13,60,8.0
2023-08-21,1,5_13,62,13.0
2023-08-21,2,5_13,63,8.0
2023-08-21,3,5_13,61,12.0
2023-08-21,4,5_13,62,11.0
2023-08-21,0,5_14,63,11.0
2023-08-21,1,5_14,55,9.0
2023-08-21,2,5_14,58,10.0
2023-08-21,3,5_14,53,12.0
2023-08-21,4,5_14,60,10.0
2023-08-21,0,5_15,56,10.0
2023-08-21,1,5_15,59,14.0
2023-08-21,2,5_15,56,7.0
2023-08-21,3,5_15,56,12.0
2023-08-21,4,5_15,54,10.0
2023-08-21,0,5_16,55,11.0
2023-08-21,1,5_16,56,7.0
2023-08-21,2,5_16,54,10.0
2023-08-21,3,5_16,61,7.0
2023-08-21,4,5_16,56,10.0
2023-08-21,0,5_17,57,9.0
2023-08-21,1,5_17,57,11.0
2023-08-21,2,5_17,57,10.0
2023-08-21,3,5_17,64,13.0
2023-08-21,4,5_17,62,12.0
2023-08-21,0,5_18,63,13.0
2023-08-21,1,5_18,70,8.0
2023-08-21,2,5_18,68,12.0
2023-08-21,3,5_18,68,7.0
2023-08-21,4,5_18,65,12.0
2023-08-21,0,5_19,62,9.0
2023-08-21,1,5_19,59,11.0
2023-08-21,2,5_19,58,11.0
2023-08-21,3,5_19,61,13.0
2023-08-21,4,5_19,55,11.0
2023-08-21,0,5_20,65,9.0
2023-08-21,1,5_20,65,10.0
2023-08-21,2,5_20,63,9.0
2023-08-21,3,5_20,65,7.0
2023-08-21,4,5_20,63,14.0
2023-08-21,1,6_1,63,11.0
2023-08-21,2,6_1,57,7.0
2023-08-21,3,6_1,61,9.0
2023-08-21,4,6_1,58,8.0
2023-08-21,1,6_2,60,9.0
2023-08-21,2,6_2,64,11.0
2023-08-21,3,6_2,62,8.0
2023-08-21,4,6_2,61,11.0
2023-08-21,1,6_3,67,12.0
2023-08-21,2,6_3,58,7.0
2023-08-21,3,6_3,63,14.0
2023-08-21,4,6_3,64,9.0
2023-08-21,1,6_4,52,10.0
2023-08-21,2,6_4,59,10.0
2023-08-21,3,6_4,51,8.0
2023-08-21,4,6_4,50,9.0
2023-08-21,1,6_5,56,10.0
2023-08-21,2,6_5,66,7.0
2023-08-21,3,6_5,63,12.0
2023-08-21,4,6_5,64,10.0
2023-08-21,1,6_6,57,14.0
2023-08-21,2,6_6,52,14.0
2023-08-21,3,6_6,57,9.0
2023-08-21,4,6_6,61,13.0
2023-08-21,1,6_7,55,8.0
2023-08-21,2,6_7,51,8.0
2023-08-21,3,6_7,54,8.0
2023-08-21,4,6_7,52,9.0
2023-08-21,1,6_8,63,11.0
2023-08-21,2,6_8,65,7.0
2023-08-21,3,6_8,67,13.0
2023-08-21,4,6_8,63,10.0
2023-08-21,1,6_9,62,11.0
2023-08-21,2,6_9,62,9.0
2023-08-21,3,6_9,60,8.0
2023-08-21,4,6_9,55,10.0
2023-08-21,1,6_10,53,9.0
2023-08-21,2,6_10,60,8.0
2023-08-21,3,6_10,58,13.0
2023-08-21,4,6_10,57,14.0
2023-08-21,1,6_11,65,9.0
2023-08-21,2,6_11,66,14.0
2023-08-21,3,6_11,61,11.0
2023-08-21,4,6_11,64,13.0
2023-08-21,1,6_12,61,12.0
2023-08-21,2,6_12,58,10.0
2023-08-21,3,6_12,57,13.0
2023-08-21,4,6_12,62,12.0
2023-08-21,1,6_13,62,11.0
2023-08-21,2,6_13,69,7.0
2023-08-21,3,6_13,62,9.0
2023-08-21,4,6_13,65,10.0
2023-08-21,1,6_14,55,12.0
2023-08-21,2,6_14,55,7.0
2023-08-21,3,6_14,63,12.0
2023-08-21,4,6_14,54,12.0
2023-08-21,1,6_15,64,14.0
2023-08-21,2,6_15,60,12.0
2023-08-21,3,6_15,64,9.0
2023-08-21,4,6_15,61,13.0
2023-08-21,1,6_16,60,10.0
2023-08-21,2,6_16,55,10.0
2023-08-21,3,6_16,60,9.0
2023-08-21,4,6_16,59,10.0
2023-08-21,1,6_17,65,12.0
2023-08-21,2,6_17,63,8.0
2023-08-21,3,6_17,59,10.0
2023-08-21,4,6_17,66,8.0
2023-08-21,1,6_18,58,9.0
2023-08-21,2,6_18,51,14.0
2023-08-21,3,6_18,53,9.0
2023-08-21,4,6_18,56,10.0
2023-08-21,1,6_19,62,11.0
2023-08-21,2,6_19,55,10.0
2023-08-21,3,6_19,60,9.0
2023-08-21,4,6_19,65,9.0
2023-08-21,1,6_20,56,8.0
2023-08-21,2,6_20,62,12.0
2023-08-21,3,6_20,64,8.0
2023-08-21,4,6_20,61,13.0
2023-08-21,1,7_1,34,12.0
2023-08-21,2,7_1,30,12.0
2023-08-21,3,7_1,31,10.0
2023-08-21,4,7_1,30,9.0
2023-08-21,1,7_2,35,9.0
2023-08-21,2,7_2,43,9.0
2023-08-21,3,7_2,40,9.0
2023-08-21,4,7_2,42,8.0
2023-08-21,1,7_3,43,7.0
2023-08-21,2,7_3,43,9.0
2023-08-21,3,7_3,36,10.0
2023-08-21,4,7_3,46,7.0
2023-08-21,1,7_4,50,10.0
2023-08-21,2,7_4,42,8.0
2023-08-21,3,7_4,48,9.0
2023-08-21,4,7_4,46,9.0
2023-08-21,1,7_5,48,14.0
2023-08-21,2,7_5,40,9.0
2023-08-21,3,7_5,44,9.0
2023-08-21,4,7_5,47,8.0
2023-08-21,1,7_6,43,9.0
2023-08-21,2,7_6,34,8.0
2023-08-21,3,7_6,42,9.0
2023-08-21,4,7_6,33,7.0
2023-08-21,1,7_7,38,13.0
2023-08-21,2,7_7,35,8.0
2023-08-21,3,7_7,42,8.0
2023-08-21,4,7_7,39,11.0
2023-08-21,1,7_8,39,13.0
2023-08-21,2,7_8,45,8.0
2023-08-21,3,7_8,45,9.0
2023-08-21,4,7_8,44,8.0
2023-08-21,1,7_9,37,12.0
2023-08-21,2,7_9,33,13.0
2023-08-21,3,7_9,36,11.0
2023-08-21,4,7_9,39,8.0
2023-08-21,1,7_10,49,13.0
2023-08-21,2,7_10,44,12.0
2023-08-21,3,7_10,40,10.0
2023-08-21,4,7_10,43,11.0
2023-08-21,1,7_11,46,7.0
2023-08-21,2,7_11,46,9.0
2023-08-21,3,7_11,44,10.0
2023-08-21,4,7_11,40,9.0
2023-08-21,1,7_12,46,11.0
2023-08-21,2,7_12,40,9.0
2023-08-21,3,7_12,40,11.0
2023-08-21,4,7_12,47,9.0
2023-08-21,1,7_13,37,11.0
2023-08-21,2,7_13,39,13.0
2023-08-21,3,7_13,34,11.0
2023-08-21,4,7_13,41,12.0
2023-08-21,1,7_14,40,8.0
2023-08-21,2,7_14,48,9.0
2023-08-21,3,7_14,43,7.0
2023-08-21,4,7_14,38,9.0
2023-08-21,1,7_15,43,10.0
2023-08-21,2,7_15,43,8.0
2023-08-21,3,7_15,37,10.0
2023-08-21,4,7_15,39,11.0
2023-08-21,1,7_16,41,13.0
2023-08-21,2,7_16,40,12.0
2023-08-21,3,7_16,36,12.0
2023-08-21,4,7_16,37,9.0
2023-08-21,1,7_17,42,7.0
2023-08-21,2,7_17,47,10.0
2023-08-21,3,7_17,43,12.0
2023-08-21,4,7_17,41,10.0
2023-08-21,1,7_18,42,11.0
2023-08-21,2,7_18,42,13.0
2023-08-21,3,7_18,49,11.0
2023-08-21,4,7_18,45,14.0
2023-08-21,1,7_19,45,9.0
2023-08-21,2,7_19,46,14.0
2023-08-21,3,7_19,40,11.0
2023-08-21,4,7_19,43,9.0
2023-08-21,1,7_20,35,11.0
2023-08-21,2,7_20,41,10.0
2023-08-21,3,7_20,35,11.0
2023-08-21,4,7_20,38,10.0
2023-08-21,0,8_1,66,7.0
2023-08-21,1,8_1,68,9.0
2023-08-21,2,8_1,70,14.0
2023-08-21,3,8_1,60,12.0
2023-08-21,4,8_1,68,10.0
2023-08-21,0,8_2,61,12.0
2023-08-21,1,8_2,63,9.0
2023-08-21,2,8_2,57,10.0
2023-08-21,3,8_2,66,12.0
2023-08-21,4,8_2,66,10.0
2023-08-21,0,8_3,52,11.0
2023-08-21,1,8_3,61,10.0
2023-08-21,2,8_3,56,10.0
2023-08-21,3,8_3,58,12.0
2023-08-21,4,8_3,56,12.0
2023-08-21,0,8_4,56,12.0
2023-08-21,1,8_4,59,9.0
2023-08-21,2,8_4,62,13.0
2023-08-21,3,8_4,58,8.0
2023-08-21,4,8_4,57,8.0
2023-08-21,0,8_5,51,13.0
2023-08-21,1,8_5,50,10.0
2023-08-21,2,8_5,55,8.0
2023-08-21,3,8_5,57,12.0
2023-08-21,4,8_5,50,7.0
2023-08-21,0,8_6,61,7.0
2023-08-21,1,8_6,61,8.0
2023-08-21,2,8_6,57,13.0
2023-08-21,3,8_6,62,11.0
2023-08-21,4,8_6,62,9.0
2023-08-21,0,8_7,56,8.0
2023-08-21,1,8_7,51,13.0
2023-08-21,2,8_7,55,12.0
2023-08-21,3,8_7,58,13.0
2023-08-21,4,8_7,58,14.0
2023-08-21,0,8_8,63,10.0
2023-08-21,1,8_8,57,10.0
2023-08-21,2,8_8,61,10.0
2023-08-21,3,8_8,58,8.0
2023-08-21,4,8_8,56,10.0
2023-08-21,0,8_9,61,9.0
2023-08-21,1,8_9,62,8.0
2023-08-21,2,8_9,61,13.0
2023-08-21,3,8_9,59,13.0
2023-08-21,4,8_9,61,11.0
2023-08-21,0,8_10,56,13.0
2023-08-21,1,8_10,57,8.0
2023-08-21,2,8_10,64,13.0
2023-08-21,3,8_10,65,11.0
2023-08-21,4,8_10,55,8.0
2023-08-21,0,8_11,56,10.0
2023-08-21,1,8_11,57,10.0
2023-08-21,2,8_11,62,11.0
2023-08-21,3,8_11,59,9.0
2023-08-21,4,8_11,59,12.0
2023-08-21,0,8_12,66,9.0
2023-08-21,1,8_12,63,12.0
2023-08-21,2,8_12,65,11.0
2023-08-21,3,8_12,60,10.0
2023-08-21,4,8_12,67,9.0
2023-08-21,0,8_13,60,12.0
2023-08-21,1,8_13,58,12.0
2023-08-21,2,8_13,64,10.0
2023-08-21,3,8_13,63,8.0
2023-08-21,4,8_13,66,8.0
2023-08-21,0,8_14,54,13.0
2023-08-21,1,8_14,59,14.0
2023-08-21,2,8_14,55,8.0
2023-08-21,3,8_14,54,8.0
2023-08-21,4,8_14,51,10.0
2023-08-21,0,8_15,54,9.0
2023-08-21,1,8_15,62,11.0
2023-08-21,2,8_15,55,11.0
2023-08-21,3,8_15,57,13.0
2023-08-21,4,8_15,53,8.0
2023-08-21,0,8_16,57,8.0
2023-08-21,1,8_16,59,13.0
2023-08-21,2,8_16,51,13.0
2023-08-21,3,8_16,57,8.0
2023-08-21,4,8_16,54,12.0
2023-08-21,0,8_17,61,7.0
2023-08-21,1,8_17,65,9.0
2023-08-21,2,8_17,61,10.0
2023-08-21,3,8_17,68,10.0
2023-08-21,4,8_17,61,12.0
2023-08-21,0,8_18,58,13.0
2023-08-21,1,8_18,56,9.0
2023-08-21,2,8_18,54,12.0
2023-08-21,3,8_18,56,14.0
2023-08-21,4,8_18,61,12.0
2023-08-21,0,8_19,63,12.0
2023-08-21,1,8_19,68,13.0
2023-08-21,2,8_19,63,12.0
2023-08-21,3,8_19,66,13.0
2023-08-21,4,8_19,65,7.0
2023-08-21,0,8_20,54,9.0
2023-08-21,1,8_20,59,13.0
2023-08-21,2,8_20,57,11.0
2023-08-21,3,8_20,52,10.0
2023-08-21,4,8_20,53,7.0
2023-08-21,0,9_1,53,11.0
2023-08-21,1,9_1,58,8.0
2023-08-21,2,9_1,63,12.0
2023-08-21,3,9_1,56,8.0
2023-08-21,4,9_1,57,10.0
2023-08-21,0,9_2,53,11.0
2023-08-21,1,9_2,52,13.0
2023-08-21,2,9_2,53,10.0
2023-08-21,3,9_2,57,8.0
2023-08-21,4,9_2,61,11.0
2023-08-21,0,9_3,67,12.0
2023-08-21,1,9_3,63,14.0
2023-08-21,2,9_3,64,13.0
2023-08-21,3,9_3,65,11.0
2023-08-21,4,9_3,60,10.0
2023-08-21,0,9_4,50,11.0
2023-08-21,1,9_4,52,7.0
2023-08-21,2,9_4,58,14.0
2023-08-21,3,9_4,51,12.0
2023-08-21,4,9_4,60,12.0
2023-08-21,0,9_5,56,10.0
2023-08-21,1,9_5,52,7.0
2023-08-21,2,9_5,53,14.0
2023-08-21,3,9_5,60,8.0
2023-08-21,4,9_5,60,13.0
2023-08-21,0,9_6,59,7.0
2023-08-21,1,9_6,67,9.0
2023-08-21,2,9_6,65,9.0
2023-08-21,3,9_6,59,13.0
2023-08-21,4,9_6,68,10.0
2023-08-21,0,9_7,54,10.0
2023-08-21,1,9_7,59,7.0
2023-08-21,2,9_7,53,12.0
2023-08-21,3,9_7,60,11.0
2023-08-21,4,9_7,56,7.0
2023-08-21,0,9_8,58,9.0
2023-08-21,1,9_8,57,11.0
2023-08-21,2,9_8,65,11.0
2023-08-21,3,9_8,64,8.0
2023-08-21,4,9_8,60,8.0
2023-08-21,0,9_9,59,12.0
2023-08-21,1,9_9,55,12.0
2023-08-21,2,9_9,58,13.0
2023-08-21,3,9_9,56,8.0
2023-08-21,4,9_9,62,8.0
2023-08-21,0,9_10,59,11.0
2023-08-21,1,9_10,57,11.0
2023-08-21,2,9_10,67,12.0
2023-08-21,3,9_10,66,8.0
2023-08-21,4,9_10,62,12.0
2023-08-21,0,9_11,58,10.0
2023-08-21,1,9_11,65,13.0
2023-08-21,2,9_11,61,11.0
2023-08-21,3,9_11,57,9.0
2023-08-21,4,9_11,64,10.0
2023-08-21,0,9_12,59,14.0
2023-08-21,1,9_12,64,8.0
2023-08-21,2,9_12,64,12.0
2023-08-21,3,9_12,58,7.0
2023-08-21,4,9_12,64,9.0
2023-08-21,0,9_13,56,10.0
2023-08-21,1,9_13,56,10.0
2023-08-21,2,9_13,61,8.0
2023-08-21,3,9_13,58,13.0
2023-08-21,4,9_13,52,13.0
2023-08-21,0,9_14,57,12.0
2023-08-21,1,9_14,58,10.0
2023-08-21,2,9_14,59,14.0
2023-08-21,3,9_14,62,14.0
2023-08-21,4,9_14,54,8.0
2023-08-21,0,9_15,59,10.0
2023-08-21,1,9_15,50,9.0
2023-08-21,2,9_15,54,12.0
2023-08-21,3,9_15,60,7.0
2023-08-21,4,9_15,58,12.0
2023-08-21,0,9_16,57,10.0
2023-08-21,1,9_16,56,11.0
2023-08-21,2,9_16,51,13.0
2023-08-21,3,9_16,58,11.0
2023-08-21,4,9_16,54,13.0
2023-08-21,0,9_17,52,8.0
2023-08-21,1,9_17,52,9.0
2023-08-21,2,9_17,52,10.0
2023-08-21,3,9_17,51,7.0
2023-08-21,4,9_17,58,7.0
2023-08-21,0,9_18,61,11.0
2023-08-21,1,9_18,56,13.0
2023-08-21,2,9_18,54,13.0
2023-08-21,3,9_18,61,11.0
2023-08-21,4,9_18,60,10.0
2023-08-21,0,9_19,50,10.0
2023-08-21,1,9_19,56,12.0
2023-08-21,2,9_19,56,8.0
2023-08-21,3,9_19,56,11.0
2023-08-21,4,9_19,57,12.0
2023-08-21,0,9_20,56,7.0
2023-08-21,1,9_20,60,7.0
2023-08-21,2,9_20,60,9.0
2023-08-21,3,9_20,61,10.0
2023-08-21,4,9_20,65,8.0
2023-08-21,1,10_1,52,10.0
2023-08-21,2,10_1,61,12.0
2023-08-21,3,10_1,55,11.0
2023-08-21,4,10_1,56,11.0
2023-08-21,1,10_2,58,10.0
