week,seller_id,product_id,qty,logistic_costs
2023-06-05,4,2_19,21,1224
2023-06-05,1,2_20,28,1881
2023-06-05,2,2_20,23,1947
2023-06-05,3,2_20,22,1287
2023-06-05,4,2_20,20,1254
2023-06-05,0,3_1,56,1785
2023-06-05,1,3_1,43,3009
2023-06-05,2,3_1,37,2958
2023-06-05,3,3_1,35,2601
2023-06-05,4,3_1,33,1734
2023-06-05,0,3_2,56,1734
2023-06-05,1,3_2,42,1887
2023-06-05,2,3_2,36,2754
2023-06-05,3,3_2,36,1734
2023-06-05,4,3_2,33,1785
2023-06-05,0,3_3,65,1770
2023-06-05,1,3_3,51,2183
2023-06-05,2,3_3,44,2242
2023-06-05,3,3_3,39,3186
2023-06-05,4,3_3,35,2301
2023-06-05,0,3_4,63,1881
2023-06-05,1,3_4,48,2736
2023-06-05,2,3_4,40,2223
2023-06-05,3,3_4,37,3363
2023-06-05,4,3_4,36,2166
2023-06-05,0,3_5,55,2950
2023-06-05,1,3_5,42,1950
2023-06-05,2,3_5,36,3000
2023-06-05,3,3_5,34,1750
2023-06-05,4,3_5,30,2200
2023-06-05,0,3_6,58,1908
2023-06-05,1,3_6,42,3021
2023-06-05,2,3_6,39,1590
2023-06-05,3,3_6,36,2703
2023-06-05,4,3_6,33,2597
2023-06-05,0,3_7,58,2968
2023-06-05,1,3_7,47,3127
2023-06-05,2,3_7,37,2014
2023-06-05,3,3_7,36,1696
2023-06-05,4,3_7,33,2809
2023-06-05,0,3_8,59,3186
2023-06-05,1,3_8,48,1782
2023-06-05,2,3_8,40,2052
2023-06-05,3,3_8,38,2646
2023-06-05,4,3_8,34,2376
2023-06-05,0,3_9,63,2166
2023-06-05,1,3_9,50,2508
2023-06-05,2,3_9,41,1881
2023-06-05,3,3_9,39,3078
2023-06-05,4,3_9,35,2451
2023-06-05,0,3_10,56,2754
2023-06-05,1,3_10,44,1632
2023-06-05,2,3_10,37,2550
2023-06-05,3,3_10,34,1632
2023-06-05,4,3_10,32,2652
2023-06-05,0,3_11,57,3016
2023-06-05,1,3_11,45,3068
2023-06-05,2,3_11,39,1612
2023-06-05,3,3_11,34,3016
2023-06-05,4,3_11,33,2444
2023-06-05,0,3_12,64,2088
2023-06-05,1,3_12,48,2436
2023-06-05,2,3_12,42,1972
2023-06-05,3,3_12,38,3016
2023-06-05,4,3_12,37,3480
2023-06-05,0,3_13,58,2226
2023-06-05,1,3_13,43,3127
2023-06-05,2,3_13,38,2650
2023-06-05,3,3_13,36,3074
2023-06-05,4,3_13,33,2120
2023-06-05,0,3_14,63,3420
2023-06-05,1,3_14,47,1824
2023-06-05,2,3_14,41,2850
2023-06-05,3,3_14,38,2451
2023-06-05,4,3_14,37,1824
2023-06-05,0,3_15,55,1600
2023-06-05,1,3_15,41,2750
2023-06-05,2,3_15,36,1600
2023-06-05,3,3_15,33,1700
2023-06-05,4,3_15,32,2750
2023-06-05,0,3_16,56,1989
2023-06-05,1,3_16,44,2142
2023-06-05,2,3_16,36,2295
2023-06-05,3,3_16,34,2346
2023-06-05,4,3_16,32,2601
2023-06-05,0,3_17,66,2940
2023-06-05,1,3_17,49,3240
2023-06-05,2,3_17,43,3120
2023-06-05,3,3_17,40,2580
2023-06-05,4,3_17,38,3480
2023-06-05,0,3_18,61,1815
2023-06-05,1,3_18,49,2475
2023-06-05,2,3_18,39,3190
2023-06-05,3,3_18,38,2310
2023-06-05,4,3_18,35,2035
2023-06-05,0,3_19,62,1960
2023-06-05,1,3_19,49,2352
2023-06-05,2,3_19,41,2632
2023-06-05,3,3_19,39,2688
2023-06-05,4,3_19,35,2968
2023-06-05,0,3_20,64,1856
2023-06-05,1,3_20,50,3480
2023-06-05,2,3_20,41,2958
2023-06-05,3,3_20,38,2030
2023-06-05,4,3_20,37,2262
2023-06-05,1,4_1,30,1925
2023-06-05,2,4_1,26,1995
2023-06-05,3,4_1,23,2065
2023-06-05,4,4_1,21,1925
2023-06-05,1,4_2,32,1924
2023-06-05,2,4_2,26,1332
2023-06-05,3,4_2,26,1554
2023-06-05,4,4_2,24,1998
2023-06-05,1,4_3,27,1881
2023-06-05,2,4_3,24,1914
2023-06-05,3,4_3,23,1848
2023-06-05,4,4_3,20,1353
2023-06-05,1,4_4,29,1386
2023-06-05,2,4_4,23,1089
2023-06-05,3,4_4,22,1353
2023-06-05,4,4_4,21,1320
2023-06-05,1,4_5,32,1656
2023-06-05,2,4_5,26,2088
2023-06-05,3,4_5,25,1656
2023-06-05,4,4_5,23,1116
2023-06-05,1,4_6,26,1488
2023-06-05,2,4_6,22,1860
2023-06-05,3,4_6,20,1271
2023-06-05,4,4_6,19,1085
2023-06-05,1,4_7,27,1617
2023-06-05,2,4_7,24,1287
2023-06-05,3,4_7,23,1221
2023-06-05,4,4_7,20,990
2023-06-05,1,4_8,35,1480
2023-06-05,2,4_8,30,2360
2023-06-05,3,4_8,28,2080
2023-06-05,4,4_8,25,2120
2023-06-05,1,4_9,27,930
2023-06-05,2,4_9,22,1798
2023-06-05,3,4_9,20,1767
2023-06-05,4,4_9,20,1581
2023-06-05,1,4_10,27,1088
2023-06-05,2,4_10,23,1600
2023-06-05,3,4_10,22,1760
2023-06-05,4,4_10,20,1856
2023-06-05,1,4_11,30,1190
2023-06-05,2,4_11,25,1836
2023-06-05,3,4_11,23,1088
2023-06-05,4,4_11,22,1326
2023-06-05,1,4_12,32,1517
2023-06-05,2,4_12,27,1369
2023-06-05,3,4_12,25,1369
2023-06-05,4,4_12,22,1406
2023-06-05,1,4_13,32,2301
2023-06-05,2,4_13,28,1443
2023-06-05,3,4_13,26,1443
2023-06-05,4,4_13,25,1950
2023-06-05,1,4_14,29,1848
2023-06-05,2,4_14,23,1452
2023-06-05,3,4_14,23,1551
2023-06-05,4,4_14,21,1782
2023-06-05,1,4_15,32,2146
2023-06-05,2,4_15,26,1554
2023-06-05,3,4_15,24,1813
2023-06-05,4,4_15,24,1776
2023-06-05,1,4_16,35,1677
2023-06-05,2,4_16,29,2028
2023-06-05,3,4_16,26,1677
2023-06-05,4,4_16,24,1638
2023-06-05,1,4_17,30,1820
2023-06-05,2,4_17,25,1435
2023-06-05,3,4_17,23,1435
2023-06-05,4,4_17,22,1155
2023-06-05,1,4_18,30,1440
2023-06-05,2,4_18,27,1548
2023-06-05,3,4_18,25,1116
2023-06-05,4,4_18,23,1224
2023-06-05,1,4_19,27,1472
2023-06-05,2,4_19,23,1536
2023-06-05,3,4_19,21,1024
2023-06-05,4,4_19,19,1664
2023-06-05,1,4_20,27,1881
2023-06-05,2,4_20,24,1221
2023-06-05,3,4_20,22,1089
2023-06-05,4,4_20,20,1089
2023-06-05,0,5_1,66,3120
2023-06-05,1,5_1,49,3480
2023-06-05,2,5_1,43,3180
2023-06-05,3,5_1,41,2160
2023-06-05,4,5_1,39,3600
2023-06-05,0,5_2,58,2597
2023-06-05,1,5_2,45,1961
2023-06-05,2,5_2,39,1749
2023-06-05,3,5_2,36,1643
2023-06-05,4,5_2,32,1696
2023-06-05,0,5_3,63,3363
2023-06-05,1,5_3,50,3420
2023-06-05,2,5_3,42,2223
2023-06-05,3,5_3,37,3363
2023-06-05,4,5_3,37,2394
2023-06-05,0,5_4,64,1972
2023-06-05,1,5_4,52,3364
2023-06-05,2,5_4,43,3074
2023-06-05,3,5_4,40,3132
2023-06-05,4,5_4,35,3422
2023-06-05,0,5_5,64,3190
2023-06-05,1,5_5,49,2726
2023-06-05,2,5_5,43,2784
2023-06-05,3,5_5,40,3074
2023-06-05,4,5_5,35,2030
2023-06-05,0,5_6,59,2808
2023-06-05,1,5_6,47,3078
2023-06-05,2,5_6,39,3240
2023-06-05,3,5_6,37,2268
2023-06-05,4,5_6,33,2592
2023-06-05,0,5_7,57,2444
2023-06-05,1,5_7,42,2652
2023-06-05,2,5_7,38,2548
2023-06-05,3,5_7,36,2080
2023-06-05,4,5_7,32,2028
2023-06-05,0,5_8,64,3248
2023-06-05,1,5_8,49,1856
2023-06-05,2,5_8,41,2668
2023-06-05,3,5_8,39,1914
2023-06-05,4,5_8,38,2784
2023-06-05,0,5_9,59,1836
2023-06-05,1,5_9,48,2430
2023-06-05,2,5_9,39,2376
2023-06-05,3,5_9,36,2538
2023-06-05,4,5_9,34,2862
2023-06-05,0,5_10,63,2736
2023-06-05,1,5_10,47,2907
2023-06-05,2,5_10,40,1710
2023-06-05,3,5_10,38,3078
2023-06-05,4,5_10,36,2736
2023-06-05,0,5_11,62,2016
2023-06-05,1,5_11,49,3248
2023-06-05,2,5_11,41,3248
2023-06-05,3,5_11,37,2968
2023-06-05,4,5_11,35,2688
2023-06-05,0,5_12,65,2950
2023-06-05,1,5_12,48,2478
2023-06-05,2,5_12,43,2950
2023-06-05,3,5_12,41,2183
2023-06-05,4,5_12,36,2773
2023-06-05,0,5_13,63,1881
2023-06-05,1,5_13,46,3192
2023-06-05,2,5_13,43,2223
2023-06-05,3,5_13,40,2850
2023-06-05,4,5_13,36,2109
2023-06-05,0,5_14,58,1855
2023-06-05,1,5_14,44,1855
2023-06-05,2,5_14,39,2491
2023-06-05,3,5_14,34,2544
2023-06-05,4,5_14,33,2491
2023-06-05,0,5_15,59,1836
2023-06-05,1,5_15,43,1620
2023-06-05,2,5_15,40,3132
2023-06-05,3,5_15,35,2916
2023-06-05,4,5_15,34,2754
2023-06-05,0,5_16,58,2173
2023-06-05,1,5_16,47,2756
2023-06-05,2,5_16,40,2279
2023-06-05,3,5_16,35,2279
2023-06-05,4,5_16,32,2279
2023-06-05,0,5_17,64,2610
2023-06-05,1,5_17,49,2610
2023-06-05,2,5_17,43,2842
2023-06-05,3,5_17,39,3248
2023-06-05,4,5_17,37,1914
2023-06-05,0,5_18,65,1947
2023-06-05,1,5_18,51,3363
2023-06-05,2,5_18,44,1829
2023-06-05,3,5_18,39,2832
2023-06-05,4,5_18,38,2537
2023-06-05,0,5_19,62,2912
2023-06-05,1,5_19,49,2968
2023-06-05,2,5_19,42,3024
2023-06-05,3,5_19,39,2688
2023-06-05,4,5_19,35,3136
2023-06-05,0,5_20,55,2350
2023-06-05,1,5_20,44,1600
2023-06-05,2,5_20,35,2950
2023-06-05,3,5_20,35,1650
2023-06-05,4,5_20,32,1850
2023-06-05,1,6_1,53,2537
2023-06-05,2,6_1,43,2183
2023-06-05,3,6_1,40,2655
2023-06-05,4,6_1,36,2242
2023-06-05,1,6_2,42,2295
2023-06-05,2,6_2,36,2346
2023-06-05,3,6_2,33,2448
2023-06-05,4,6_2,32,1938
2023-06-05,1,6_3,42,2193
2023-06-05,2,6_3,37,1581
2023-06-05,3,6_3,34,1530
2023-06-05,4,6_3,33,2193
2023-06-05,1,6_4,50,2726
2023-06-05,2,6_4,42,2842
2023-06-05,3,6_4,39,3364
2023-06-05,4,6_4,35,3016
2023-06-05,1,6_5,52,3363
2023-06-05,2,6_5,41,2006
2023-06-05,3,6_5,41,3068
2023-06-05,4,6_5,36,2773
2023-06-05,1,6_6,49,2632
2023-06-05,2,6_6,41,3024
2023-06-05,3,6_6,38,2408
2023-06-05,4,6_6,36,1960
2023-06-05,1,6_7,51,3360
2023-06-05,2,6_7,43,3420
2023-06-05,3,6_7,41,1800
2023-06-05,4,6_7,38,1920
2023-06-05,1,6_8,45,2475
2023-06-05,2,6_8,40,3300
2023-06-05,3,6_8,37,2750
2023-06-05,4,6_8,35,2035
2023-06-05,1,6_9,49,2508
2023-06-05,2,6_9,42,3135
2023-06-05,3,6_9,39,2052
2023-06-05,4,6_9,37,1881
2023-06-05,1,6_10,46,1768
2023-06-05,2,6_10,39,2600
2023-06-05,3,6_10,34,1664
2023-06-05,4,6_10,33,2496
2023-06-05,1,6_11,42,2236
2023-06-05,2,6_11,39,2548
2023-06-05,3,6_11,35,2600
2023-06-05,4,6_11,32,3068
2023-06-05,1,6_12,46,1674
2023-06-05,2,6_12,40,2160
2023-06-05,3,6_12,36,2646
2023-06-05,4,6_12,33,2808
2023-06-05,1,6_13,48,2365
2023-06-05,2,6_13,39,2860
2023-06-05,3,6_13,37,2145
2023-06-05,4,6_13,34,3025
2023-06-05,1,6_14,53,2891
2023-06-05,2,6_14,42,2655
2023-06-05,3,6_14,38,2596
2023-06-05,4,6_14,37,3245
2023-06-05,1,6_15,45,2754
2023-06-05,2,6_15,38,2805
2023-06-05,3,6_15,35,1836
2023-06-05,4,6_15,31,2244
2023-06-05,1,6_16,47,3480
2023-06-05,2,6_16,43,2958
2023-06-05,3,6_16,40,2204
2023-06-05,4,6_16,37,1798
2023-06-05,1,6_17,49,3025
2023-06-05,2,6_17,40,1815
2023-06-05,3,6_17,37,2530
2023-06-05,4,6_17,36,2035
2023-06-05,1,6_18,44,1600
2023-06-05,2,6_18,36,1500
2023-06-05,3,6_18,33,1950
2023-06-05,4,6_18,32,2550
2023-06-05,1,6_19,41,2091
2023-06-05,2,6_19,36,1887
2023-06-05,3,6_19,35,2091
2023-06-05,4,6_19,31,1632
2023-06-05,1,6_20,48,2530
2023-06-05,2,6_20,40,1650
2023-06-05,3,6_20,38,1925
2023-06-05,4,6_20,34,3245
2023-06-05,1,7_1,29,1617
2023-06-05,2,7_1,24,1749
2023-06-05,3,7_1,22,1452
2023-06-05,4,7_1,20,1452
2023-06-05,1,7_2,34,1840
2023-06-05,2,7_2,30,2320
2023-06-05,3,7_2,27,1920
2023-06-05,4,7_2,26,1800
2023-06-05,1,7_3,33,1404
2023-06-05,2,7_3,27,2340
2023-06-05,3,7_3,26,2262
2023-06-05,4,7_3,25,1209
2023-06-05,1,7_4,34,1240
2023-06-05,2,7_4,28,2320
2023-06-05,3,7_4,27,1360
2023-06-05,4,7_4,26,1720
2023-06-05,1,7_5,31,1258
2023-06-05,2,7_5,27,1628
2023-06-05,3,7_5,24,2146
2023-06-05,4,7_5,23,1517
2023-06-05,1,7_6,28,1870
2023-06-05,2,7_6,24,1360
2023-06-05,3,7_6,22,1190
2023-06-05,4,7_6,21,1088
2023-06-05,1,7_7,27,1050
2023-06-05,2,7_7,21,1470
2023-06-05,3,7_7,20,1410
2023-06-05,4,7_7,18,1770
2023-06-05,1,7_8,29,1855
2023-06-05,2,7_8,26,2065
2023-06-05,3,7_8,23,1575
2023-06-05,4,7_8,21,1995
2023-06-05,1,7_9,25,1302
2023-06-05,2,7_9,23,1054
2023-06-05,3,7_9,22,1054
2023-06-05,4,7_9,19,1736
2023-06-05,1,7_10,29,1088
2023-06-05,2,7_10,24,1802
2023-06-05,3,7_10,23,1292
2023-06-05,4,7_10,21,1700
2023-06-05,1,7_11,24,1470
2023-06-05,2,7_11,21,1560
2023-06-05,3,7_11,20,960
2023-06-05,4,7_11,19,930
2023-06-05,1,7_12,31,2160
2023-06-05,2,7_12,26,1116
2023-06-05,3,7_12,25,1368
2023-06-05,4,7_12,23,1188
2023-06-05,1,7_13,29,1820
2023-06-05,2,7_13,25,1855
2023-06-05,3,7_13,24,1750
2023-06-05,4,7_13,21,1575
2023-06-05,1,7_14,31,2030
2023-06-05,2,7_14,25,1400
2023-06-05,3,7_14,23,1995
2023-06-05,4,7_14,22,1750
2023-06-05,1,7_15,26,1290
2023-06-05,2,7_15,21,1290
2023-06-05,3,7_15,20,1260
2023-06-05,4,7_15,19,1230
2023-06-05,1,7_16,35,1200
2023-06-05,2,7_16,28,2280
2023-06-05,3,7_16,27,1200
2023-06-05,4,7_16,26,1800
2023-06-05,1,7_17,24,1290
2023-06-05,2,7_17,22,1020
2023-06-05,3,7_17,20,1110
2023-06-05,4,7_17,19,1530
2023-06-05,1,7_18,31,1944
2023-06-05,2,7_18,27,1188
2023-06-05,3,7_18,23,1296
2023-06-05,4,7_18,23,1584
2023-06-05,1,7_19,29,1280
2023-06-05,2,7_19,22,1024
2023-06-05,3,7_19,21,1504
2023-06-05,4,7_19,20,1792
2023-06-05,1,7_20,32,1296
2023-06-05,2,7_20,26,1692
2023-06-05,3,7_20,24,1836
2023-06-05,4,7_20,22,2124
2023-06-05,0,8_1,63,1995
2023-06-05,1,8_1,47,2964
2023-06-05,2,8_1,41,1995
2023-06-05,3,8_1,39,2166
2023-06-05,4,8_1,36,3249
2023-06-05,0,8_2,61,2365
2023-06-05,1,8_2,44,2750
2023-06-05,2,8_2,39,2420
2023-06-05,3,8_2,37,2860
2023-06-05,4,8_2,34,2695
2023-06-05,0,8_3,66,3300
2023-06-05,1,8_3,53,2160
2023-06-05,2,8_3,43,3420
2023-06-05,3,8_3,39,3120
2023-06-05,4,8_3,37,3300
2023-06-05,0,8_4,56,2703
2023-06-05,1,8_4,41,2244
2023-06-05,2,8_4,38,3060
2023-06-05,3,8_4,36,3060
2023-06-05,4,8_4,32,1938
2023-06-05,0,8_5,56,3060
2023-06-05,1,8_5,45,2397
2023-06-05,2,8_5,36,3060
2023-06-05,3,8_5,34,2805
2023-06-05,4,8_5,33,2907
2023-06-05,0,8_6,56,2091
2023-06-05,1,8_6,45,2907
2023-06-05,2,8_6,36,2397
2023-06-05,3,8_6,35,1683
2023-06-05,4,8_6,31,2295
2023-06-05,0,8_7,66,3360
2023-06-05,1,8_7,50,3360
2023-06-05,2,8_7,43,3360
2023-06-05,3,8_7,42,1980
2023-06-05,4,8_7,39,2160
2023-06-05,0,8_8,66,2460
2023-06-05,1,8_8,48,3060
2023-06-05,2,8_8,44,3000
2023-06-05,3,8_8,40,2940
2023-06-05,4,8_8,36,2040
2023-06-05,0,8_9,55,1650
2023-06-05,1,8_9,42,1550
2023-06-05,2,8_9,36,1850
2023-06-05,3,8_9,33,1500
2023-06-05,4,8_9,32,1550
2023-06-05,0,8_10,56,2805
2023-06-05,1,8_10,43,1632
2023-06-05,2,8_10,38,2754
2023-06-05,3,8_10,34,1785
2023-06-05,4,8_10,33,1836
2023-06-05,0,8_11,61,3190
2023-06-05,1,8_11,48,2200
2023-06-05,2,8_11,40,2805
2023-06-05,3,8_11,38,2640
2023-06-05,4,8_11,35,1705
2023-06-05,0,8_12,65,2183
2023-06-05,1,8_12,53,2360
2023-06-05,2,8_12,42,3363
2023-06-05,3,8_12,40,2950
2023-06-05,4,8_12,36,3068
2023-06-05,0,8_13,58,1855
2023-06-05,1,8_13,44,1749
2023-06-05,2,8_13,39,2597
2023-06-05,3,8_13,36,2756
2023-06-05,4,8_13,33,3127
2023-06-05,0,8_14,63,3363
2023-06-05,1,8_14,48,2337
2023-06-05,2,8_14,42,3192
2023-06-05,3,8_14,39,1995
2023-06-05,4,8_14,35,2964
2023-06-05,0,8_15,65,2773
2023-06-05,1,8_15,52,3127
2023-06-05,2,8_15,44,1947
2023-06-05,3,8_15,40,1829
2023-06-05,4,8_15,36,1770
2023-06-05,0,8_16,55,2350
2023-06-05,1,8_16,41,1900
2023-06-05,2,8_16,37,2500
2023-06-05,3,8_16,35,2300
2023-06-05,4,8_16,30,2850
2023-06-05,0,8_17,59,3186
2023-06-05,1,8_17,47,2916
2023-06-05,2,8_17,38,2538
2023-06-05,3,8_17,35,1674
2023-06-05,4,8_17,33,2484
2023-06-05,0,8_18,65,3422
2023-06-05,1,8_18,50,2773
2023-06-05,2,8_18,43,2006
2023-06-05,3,8_18,39,2183
2023-06-05,4,8_18,38,2242
2023-06-05,0,8_19,65,2419
2023-06-05,1,8_19,52,3009
2023-06-05,2,8_19,41,2065
2023-06-05,3,8_19,41,2124
2023-06-05,4,8_19,38,1770
2023-06-05,0,8_20,55,2200
2023-06-05,1,8_20,43,1750
2023-06-05,2,8_20,37,1750
2023-06-05,3,8_20,34,2750
2023-06-05,4,8_20,30,2600
2023-06-05,0,9_1,59,2592
2023-06-05,1,9_1,46,2538
2023-06-05,2,9_1,40,2592
2023-06-05,3,9_1,35,1998
2023-06-05,4,9_1,34,2160
2023-06-05,0,9_2,64,3364
2023-06-05,1,9_2,52,3364
2023-06-05,2,9_2,41,3480
2023-06-05,3,9_2,38,3422
2023-06-05,4,9_2,36,1914
2023-06-05,0,9_3,57,2600
2023-06-05,1,9_3,46,2756
2023-06-05,2,9_3,38,2912
2023-06-05,3,9_3,34,2652
2023-06-05,4,9_3,32,2340
2023-06-05,0,9_4,55,1800
2023-06-05,1,9_4,44,1700
2023-06-05,2,9_4,37,2150
2023-06-05,3,9_4,34,2800
2023-06-05,4,9_4,32,2800
2023-06-05,0,9_5,66,2040
2023-06-05,1,9_5,50,2220
2023-06-05,2,9_5,45,2220
2023-06-05,3,9_5,42,2460
2023-06-05,4,9_5,38,1860
2023-06-05,0,9_6,61,1705
2023-06-05,1,9_6,45,1925
2023-06-05,2,9_6,40,2145
2023-06-05,3,9_6,37,3135
2023-06-05,4,9_6,33,3245
2023-06-05,0,9_7,63,2622
2023-06-05,1,9_7,46,1881
2023-06-05,2,9_7,41,3363
2023-06-05,3,9_7,37,3078
2023-06-05,4,9_7,36,2394
2023-06-05,0,9_8,55,2100
2023-06-05,1,9_8,41,3000
2023-06-05,2,9_8,37,2600
2023-06-05,3,9_8,33,2950
2023-06-05,4,9_8,32,2050
2023-06-05,0,9_9,59,2592
2023-06-05,1,9_9,43,2754
2023-06-05,2,9_9,38,1944
2023-06-05,3,9_9,38,3132
2023-06-05,4,9_9,34,1620
2023-06-05,0,9_10,63,3249
2023-06-05,1,9_10,46,3192
2023-06-05,2,9_10,42,2508
2023-06-05,3,9_10,38,3078
2023-06-05,4,9_10,36,2508
2023-06-05,0,9_11,66,2580
2023-06-05,1,9_11,53,1800
2023-06-05,2,9_11,44,1800
2023-06-05,3,9_11,41,1860
2023-06-05,4,9_11,37,2520
2023-06-05,0,9_12,61,2585
2023-06-05,1,9_12,44,3025
2023-06-05,2,9_12,40,3080
2023-06-05,3,9_12,38,3300
2023-06-05,4,9_12,35,2255
2023-06-05,0,9_13,55,1950
2023-06-05,1,9_13,43,1950
2023-06-05,2,9_13,37,2300
2023-06-05,3,9_13,34,1850
2023-06-05,4,9_13,31,3000
2023-06-05,0,9_14,59,2754
2023-06-05,1,9_14,45,2052
2023-06-05,2,9_14,40,2700
2023-06-05,3,9_14,36,2808
2023-06-05,4,9_14,33,2484
2023-06-05,0,9_15,61,2585
2023-06-05,1,9_15,46,2365
2023-06-05,2,9_15,40,2420
2023-06-05,3,9_15,36,2475
2023-06-05,4,9_15,35,2310
2023-06-05,0,9_16,64,1914
2023-06-05,1,9_16,50,1740
2023-06-05,2,9_16,42,2378
2023-06-05,3,9_16,38,2320
2023-06-05,4,9_16,37,2204
2023-06-05,0,9_17,66,2580
2023-06-05,1,9_17,51,2040
2023-06-05,2,9_17,45,3420
2023-06-05,3,9_17,39,3480
2023-06-05,4,9_17,39,3060
2023-06-05,0,9_18,65,2478
2023-06-05,1,9_18,51,2124
2023-06-05,2,9_18,44,1947
2023-06-05,3,9_18,41,1888
2023-06-05,4,9_18,37,2065
2023-06-05,0,9_19,64,2958
2023-06-05,1,9_19,49,2146
2023-06-05,2,9_19,42,2262
2023-06-05,3,9_19,39,2262
2023-06-05,4,9_19,35,1798
2023-06-05,0,9_20,65,3363
2023-06-05,1,9_20,52,1829
2023-06-05,2,9_20,41,3245
2023-06-05,3,9_20,40,2242
2023-06-05,4,9_20,38,3422
2023-06-05,1,10_1,50,2280
2023-06-05,2,10_1,43,1800
2023-06-05,3,10_1,41,2220
2023-06-05,4,10_1,38,2220
2023-06-05,1,10_2,53,2596
2023-06-05,2,10_2,42,2950
2023-06-05,3,10_2,41,1888
2023-06-05,4,10_2,36,1770
2023-06-05,1,10_3,48,2242
2023-06-05,2,10_3,43,3127
2023-06-05,3,10_3,39,3127
2023-06-05,4,10_3,37,2832
2023-06-05,1,10_4,47,2862
2023-06-05,2,10_4,39,2700
2023-06-05,3,10_4,35,2106
2023-06-05,4,10_4,34,2754
2023-06-05,1,10_5,41,1632
2023-06-05,2,10_5,38,1632
2023-06-05,3,10_5,35,1785
2023-06-05,4,10_5,33,2244
2023-06-05,1,10_6,43,2704
2023-06-05,2,10_6,37,2288
2023-06-05,3,10_6,36,3068
2023-06-05,4,10_6,31,2548
2023-06-05,1,10_7,49,3364
2023-06-05,2,10_7,43,2436
2023-06-05,3,10_7,39,3016
2023-06-05,4,10_7,36,3074
2023-06-05,1,10_8,48,2065
2023-06-05,2,10_8,42,2773
2023-06-05,3,10_8,41,3540
2023-06-05,4,10_8,37,1829
2023-06-05,1,10_9,50,1856
2023-06-05,2,10_9,41,3074
2023-06-05,3,10_9,38,2668
2023-06-05,4,10_9,36,3248
2023-06-05,1,10_10,51,2360
2023-06-05,2,10_10,43,2478
2023-06-05,3,10_10,39,3009
2023-06-05,4,10_10,37,3009
2023-06-05,1,10_11,41,2295
2023-06-05,2,10_11,37,2754
2023-06-05,3,10_11,34,2805
2023-06-05,4,10_11,32,1938
2023-06-05,1,10_12,47,2592
2023-06-05,2,10_12,39,1728
2023-06-05,3,10_12,36,2754
2023-06-05,4,10_12,33,1728
2023-06-05,1,10_13,43,1976
2023-06-05,2,10_13,37,2028
2023-06-05,3,10_13,36,3120
2023-06-05,4,10_13,33,3016
2023-06-05,1,10_14,44,2958
2023-06-05,2,10_14,36,2295
2023-06-05,3,10_14,35,2244
2023-06-05,4,10_14,31,2091
2023-06-05,1,10_15,48,2940
2023-06-05,2,10_15,45,1860
2023-06-05,3,10_15,41,2400
2023-06-05,4,10_15,39,2820
2023-06-05,1,10_16,49,2475
2023-06-05,2,10_16,40,2970
2023-06-05,3,10_16,37,2805
2023-06-05,4,10_16,34,2255
2023-06-05,1,10_17,54,3240
2023-06-05,2,10_17,43,2220
2023-06-05,3,10_17,41,2700
2023-06-05,4,10_17,37,2520
2023-06-05,1,10_18,51,3132
2023-06-05,2,10_18,42,3074
2023-06-05,3,10_18,40,3422
2023-06-05,4,10_18,36,2378
2023-06-05,1,10_19,46,2337
2023-06-05,2,10_19,42,1824
2023-06-05,3,10_19,38,1767
2023-06-05,4,10_19,36,3192
2023-06-05,1,10_20,49,1770
2023-06-05,2,10_20,44,3304
2023-06-05,3,10_20,39,1829
2023-06-05,4,10_20,36,2773
2023-06-12,0,1_1,66,2100
2023-06-12,1,1_1,48,3480
2023-06-12,2,1_1,43,3480
2023-06-12,3,1_1,40,2640
2023-06-12,4,1_1,36,3420
2023-06-12,0,1_2,64,2726
2023-06-12,1,1_2,51,2900
2023-06-12,2,1_2,42,2262
2023-06-12,3,1_2,39,2610
2023-06-12,4,1_2,35,2088
2023-06-12,0,1_3,64,3364
2023-06-12,1,1_3,48,3364
2023-06-12,2,1_3,42,2262
2023-06-12,3,1_3,39,1740
2023-06-12,4,1_3,37,1856
2023-06-12,0,1_4,59,2538
2023-06-12,1,1_4,48,1674
2023-06-12,2,1_4,39,2754
2023-06-12,3,1_4,36,1782
2023-06-12,4,1_4,33,1890
2023-06-12,0,1_5,63,3135
2023-06-12,1,1_5,47,3306
2023-06-12,2,1_5,40,1938
2023-06-12,3,1_5,39,2793
2023-06-12,4,1_5,36,1824
2023-06-12,0,1_6,66,2460
2023-06-12,1,1_6,49,2400
2023-06-12,2,1_6,45,3120
2023-06-12,3,1_6,39,3120
2023-06-12,4,1_6,37,3480
2023-06-12,0,1_7,63,3192
2023-06-12,1,1_7,50,2793
2023-06-12,2,1_7,42,3192
2023-06-12,3,1_7,38,3021
2023-06-12,4,1_7,35,3306
2023-06-12,0,1_8,57,1924
2023-06-12,1,1_8,46,2444
2023-06-12,2,1_8,38,2288
2023-06-12,3,1_8,35,2704
2023-06-12,4,1_8,32,2860
2023-06-12,0,1_9,59,1782
2023-06-12,1,1_9,45,2970
2023-06-12,2,1_9,39,1728
2023-06-12,3,1_9,36,1836
2023-06-12,4,1_9,33,1944
2023-06-12,0,1_10,65,3186
2023-06-12,1,1_10,50,2537
2023-06-12,2,1_10,43,3304
2023-06-12,3,1_10,40,2891
2023-06-12,4,1_10,37,2065
2023-06-12,0,1_11,63,2451
